State,State Name,Region,Release Period,Measure ID,Bottom-box Percentage,Middle-box Percentage,Top-box Percentage,Facility ID,Completed Surveys,Response Rate (%)
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,20001,300,24
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,20001,300,24
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,20001,300,24
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,20001,300,24
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,20001,300,24
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,20001,300,24
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,20001,300,24
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,20001,300,24
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,20001,300,24
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,20001,300,24
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,20006,300,34
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,20006,300,34
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,20006,300,34
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,20006,300,34
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,20006,300,34
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,20006,300,34
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,20006,300,34
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,20006,300,34
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,20006,300,34
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,20006,300,34
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,20008,250,26
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,20008,250,26
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,20008,250,26
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,20008,250,26
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,20008,250,26
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,20008,250,26
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,20008,250,26
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,20008,250,26
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,20008,250,26
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,20008,250,26
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,20012,300,28
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,20012,300,28
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,20012,300,28
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,20012,300,28
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,20012,300,28
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,20012,300,28
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,20012,300,28
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,20012,300,28
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,20012,300,28
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,20012,300,28
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,20017,300,40
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,20017,300,40
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,20017,300,40
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,20017,300,40
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,20017,300,40
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,20017,300,40
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,20017,300,40
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,20017,300,40
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,20017,300,40
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,20017,300,40
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,20018,250,12
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,20018,250,12
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,20018,250,12
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,20018,250,12
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,20018,250,12
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,20018,250,12
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,20018,250,12
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,20018,250,12
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,20018,250,12
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,20018,250,12
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,20024,300,25
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,20024,300,25
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,20024,300,25
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,20024,300,25
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,20024,300,25
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,20024,300,25
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,20024,300,25
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,20024,300,25
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,20024,300,25
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,20024,300,25
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,20026,300,37
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,20026,300,37
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,20026,300,37
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,20026,300,37
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,20026,300,37
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,20026,300,37
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,20026,300,37
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,20026,300,37
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,20026,300,37
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,20026,300,37
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,20027,50,23
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,20027,50,23
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,20027,50,23
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,20027,50,23
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,20027,50,23
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,20027,50,23
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,20027,50,23
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,20027,50,23
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,20027,50,23
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,20027,50,23
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,21304,50,19
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,21304,50,19
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,21304,50,19
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,21304,50,19
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,21304,50,19
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,21304,50,19
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,21304,50,19
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,21304,50,19
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,21304,50,19
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,21304,50,19
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,21305,50,27
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,21305,50,27
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,21305,50,27
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,21305,50,27
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,21305,50,27
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,21305,50,27
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,21305,50,27
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,21305,50,27
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,21305,50,27
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,21305,50,27
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,21306,250,22
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,21306,250,22
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,21306,250,22
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,21306,250,22
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,21306,250,22
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,21306,250,22
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,21306,250,22
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,21306,250,22
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,21306,250,22
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,21306,250,22
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,21307,50,15
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,21307,50,15
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,21307,50,15
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,21307,50,15
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,21307,50,15
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,21307,50,15
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,21307,50,15
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,21307,50,15
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,21307,50,15
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,21307,50,15
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,21311,250,23
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,21311,250,23
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,21311,250,23
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,21311,250,23
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,21311,250,23
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,21311,250,23
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,21311,250,23
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,21311,250,23
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,21311,250,23
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,21311,250,23
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,21312,50,13
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,21312,50,13
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,21312,50,13
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,21312,50,13
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,21312,50,13
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,21312,50,13
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,21312,50,13
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,21312,50,13
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,21312,50,13
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,21312,50,13
AK,Alaska,Pacific,2015-07-01,H_CLEAN_HSP,8.0,22.0,70.0,21313,250,34
AK,Alaska,Pacific,2015-07-01,H_COMP_1,9.0,17.0,74.0,21313,250,34
AK,Alaska,Pacific,2015-07-01,H_COMP_2,10.0,15.0,75.0,21313,250,34
AK,Alaska,Pacific,2015-07-01,H_COMP_3,11.0,21.0,68.0,21313,250,34
AK,Alaska,Pacific,2015-07-01,H_COMP_5,19.0,17.0,64.0,21313,250,34
AK,Alaska,Pacific,2015-07-01,H_COMP_6,15.0,0.0,85.0,21313,250,34
AK,Alaska,Pacific,2015-07-01,H_COMP_7,8.0,43.0,49.0,21313,250,34
AK,Alaska,Pacific,2015-07-01,H_HSP_RATING,13.0,22.0,65.0,21313,250,34
AK,Alaska,Pacific,2015-07-01,H_QUIET_HSP,8.0,34.0,58.0,21313,250,34
AK,Alaska,Pacific,2015-07-01,H_RECMND,7.0,23.0,70.0,21313,250,34
AK,Alaska,Pacific,2016-07-01,H_CLEAN_HSP,7.0,21.0,72.0,20001,2005,22
AK,Alaska,Pacific,2016-07-01,H_COMP_1,4.0,18.0,78.0,20001,2005,22
AK,Alaska,Pacific,2016-07-01,H_COMP_2,3.0,15.0,82.0,20001,2005,22
AK,Alaska,Pacific,2016-07-01,H_COMP_3,6.0,21.0,73.0,20001,2005,22
AK,Alaska,Pacific,2016-07-01,H_COMP_5,14.0,23.0,63.0,20001,2005,22
AK,Alaska,Pacific,2016-07-01,H_COMP_6,9.0,0.0,91.0,20001,2005,22
AK,Alaska,Pacific,2016-07-01,H_COMP_7,5.0,43.0,52.0,20001,2005,22
AK,Alaska,Pacific,2016-07-01,H_HSP_RATING,7.0,24.0,69.0,20001,2005,22
AK,Alaska,Pacific,2016-07-01,H_QUIET_HSP,8.0,34.0,58.0,20001,2005,22
AK,Alaska,Pacific,2016-07-01,H_RECMND,4.0,27.0,69.0,20001,2005,22
AK,Alaska,Pacific,2016-07-01,H_CLEAN_HSP,7.0,21.0,72.0,20006,648,33
AK,Alaska,Pacific,2016-07-01,H_COMP_1,4.0,18.0,78.0,20006,648,33
AK,Alaska,Pacific,2016-07-01,H_COMP_2,3.0,15.0,82.0,20006,648,33
AK,Alaska,Pacific,2016-07-01,H_COMP_3,6.0,21.0,73.0,20006,648,33
AK,Alaska,Pacific,2016-07-01,H_COMP_5,14.0,23.0,63.0,20006,648,33
AK,Alaska,Pacific,2016-07-01,H_COMP_6,9.0,0.0,91.0,20006,648,33
AK,Alaska,Pacific,2016-07-01,H_COMP_7,5.0,43.0,52.0,20006,648,33
AK,Alaska,Pacific,2016-07-01,H_HSP_RATING,7.0,24.0,69.0,20006,648,33
AK,Alaska,Pacific,2016-07-01,H_QUIET_HSP,8.0,34.0,58.0,20006,648,33
AK,Alaska,Pacific,2016-07-01,H_RECMND,4.0,27.0,69.0,20006,648,33
AK,Alaska,Pacific,2016-07-01,H_CLEAN_HSP,7.0,21.0,72.0,20008,223,21
AK,Alaska,Pacific,2016-07-01,H_COMP_1,4.0,18.0,78.0,20008,223,21
AK,Alaska,Pacific,2016-07-01,H_COMP_2,3.0,15.0,82.0,20008,223,21
AK,Alaska,Pacific,2016-07-01,H_COMP_3,6.0,21.0,73.0,20008,223,21
AK,Alaska,Pacific,2016-07-01,H_COMP_5,14.0,23.0,63.0,20008,223,21
AK,Alaska,Pacific,2016-07-01,H_COMP_6,9.0,0.0,91.0,20008,223,21
AK,Alaska,Pacific,2016-07-01,H_COMP_7,5.0,43.0,52.0,20008,223,21
AK,Alaska,Pacific,2016-07-01,H_HSP_RATING,7.0,24.0,69.0,20008,223,21
AK,Alaska,Pacific,2016-07-01,H_QUIET_HSP,8.0,34.0,58.0,20008,223,21
AK,Alaska,Pacific,2016-07-01,H_RECMND,4.0,27.0,69.0,20008,223,21
AK,Alaska,Pacific,2016-07-01,H_CLEAN_HSP,7.0,21.0,72.0,20012,922,31
AK,Alaska,Pacific,2016-07-01,H_COMP_1,4.0,18.0,78.0,20012,922,31
AK,Alaska,Pacific,2016-07-01,H_COMP_2,3.0,15.0,82.0,20012,922,31
AK,Alaska,Pacific,2016-07-01,H_COMP_3,6.0,21.0,73.0,20012,922,31
AK,Alaska,Pacific,2016-07-01,H_COMP_5,14.0,23.0,63.0,20012,922,31
AK,Alaska,Pacific,2016-07-01,H_COMP_6,9.0,0.0,91.0,20012,922,31
AK,Alaska,Pacific,2016-07-01,H_COMP_7,5.0,43.0,52.0,20012,922,31
AK,Alaska,Pacific,2016-07-01,H_HSP_RATING,7.0,24.0,69.0,20012,922,31
AK,Alaska,Pacific,2016-07-01,H_QUIET_HSP,8.0,34.0,58.0,20012,922,31
AK,Alaska,Pacific,2016-07-01,H_RECMND,4.0,27.0,69.0,20012,922,31
AK,Alaska,Pacific,2016-07-01,H_CLEAN_HSP,7.0,21.0,72.0,20017,1260,32
AK,Alaska,Pacific,2016-07-01,H_COMP_1,4.0,18.0,78.0,20017,1260,32
AK,Alaska,Pacific,2016-07-01,H_COMP_2,3.0,15.0,82.0,20017,1260,32
AK,Alaska,Pacific,2016-07-01,H_COMP_3,6.0,21.0,73.0,20017,1260,32
AK,Alaska,Pacific,2016-07-01,H_COMP_5,14.0,23.0,63.0,20017,1260,32
AK,Alaska,Pacific,2016-07-01,H_COMP_6,9.0,0.0,91.0,20017,1260,32
AK,Alaska,Pacific,2016-07-01,H_COMP_7,5.0,43.0,52.0,20017,1260,32
AK,Alaska,Pacific,2016-07-01,H_HSP_RATING,7.0,24.0,69.0,20017,1260,32
AK,Alaska,Pacific,2016-07-01,H_QUIET_HSP,8.0,34.0,58.0,20017,1260,32
AK,Alaska,Pacific,2016-07-01,H_RECMND,4.0,27.0,69.0,20017,1260,32
AK,Alaska,Pacific,2016-07-01,H_CLEAN_HSP,7.0,21.0,72.0,20018,288,32
AK,Alaska,Pacific,2016-07-01,H_COMP_1,4.0,18.0,78.0,20018,288,32
AK,Alaska,Pacific,2016-07-01,H_COMP_2,3.0,15.0,82.0,20018,288,32
AK,Alaska,Pacific,2016-07-01,H_COMP_3,6.0,21.0,73.0,20018,288,32
AK,Alaska,Pacific,2016-07-01,H_COMP_5,14.0,23.0,63.0,20018,288,32
AK,Alaska,Pacific,2016-07-01,H_COMP_6,9.0,0.0,91.0,20018,288,32
AK,Alaska,Pacific,2016-07-01,H_COMP_7,5.0,43.0,52.0,20018,288,32
AK,Alaska,Pacific,2016-07-01,H_HSP_RATING,7.0,24.0,69.0,20018,288,32
AK,Alaska,Pacific,2016-07-01,H_QUIET_HSP,8.0,34.0,58.0,20018,288,32
AK,Alaska,Pacific,2016-07-01,H_RECMND,4.0,27.0,69.0,20018,288,32
AK,Alaska,Pacific,2016-07-01,H_CLEAN_HSP,7.0,21.0,72.0,20024,501,25
AK,Alaska,Pacific,2016-07-01,H_COMP_1,4.0,18.0,78.0,20024,501,25
AK,Alaska,Pacific,2016-07-01,H_COMP_2,3.0,15.0,82.0,20024,501,25
AK,Alaska,Pacific,2016-07-01,H_COMP_3,6.0,21.0,73.0,20024,501,25
AK,Alaska,Pacific,2016-07-01,H_COMP_5,14.0,23.0,63.0,20024,501,25
AK,Alaska,Pacific,2016-07-01,H_COMP_6,9.0,0.0,91.0,20024,501,25
AK,Alaska,Pacific,2016-07-01,H_COMP_7,5.0,43.0,52.0,20024,501,25
AK,Alaska,Pacific,2016-07-01,H_HSP_RATING,7.0,24.0,69.0,20024,501,25
AK,Alaska,Pacific,2016-07-01,H_QUIET_HSP,8.0,34.0,58.0,20024,501,25
AK,Alaska,Pacific,2016-07-01,H_RECMND,4.0,27.0,69.0,20024,501,25
AK,Alaska,Pacific,2016-07-01,H_CLEAN_HSP,7.0,21.0,72.0,20026,1417,28
AK,Alaska,Pacific,2016-07-01,H_COMP_1,4.0,18.0,78.0,20026,1417,28
AK,Alaska,Pacific,2016-07-01,H_COMP_2,3.0,15.0,82.0,20026,1417,28
AK,Alaska,Pacific,2016-07-01,H_COMP_3,6.0,21.0,73.0,20026,1417,28
AK,Alaska,Pacific,2016-07-01,H_COMP_5,14.0,23.0,63.0,20026,1417,28
AK,Alaska,Pacific,2016-07-01,H_COMP_6,9.0,0.0,91.0,20026,1417,28
AK,Alaska,Pacific,2016-07-01,H_COMP_7,5.0,43.0,52.0,20026,1417,28
AK,Alaska,Pacific,2016-07-01,H_HSP_RATING,7.0,24.0,69.0,20026,1417,28
AK,Alaska,Pacific,2016-07-01,H_QUIET_HSP,8.0,34.0,58.0,20026,1417,28
AK,Alaska,Pacific,2016-07-01,H_RECMND,4.0,27.0,69.0,20026,1417,28
AK,Alaska,Pacific,2016-07-01,H_CLEAN_HSP,7.0,21.0,72.0,21304,25,30
AK,Alaska,Pacific,2016-07-01,H_COMP_1,4.0,18.0,78.0,21304,25,30
AK,Alaska,Pacific,2016-07-01,H_COMP_2,3.0,15.0,82.0,21304,25,30
AK,Alaska,Pacific,2016-07-01,H_COMP_3,6.0,21.0,73.0,21304,25,30
AK,Alaska,Pacific,2016-07-01,H_COMP_5,14.0,23.0,63.0,21304,25,30
AK,Alaska,Pacific,2016-07-01,H_COMP_6,9.0,0.0,91.0,21304,25,30
AK,Alaska,Pacific,2016-07-01,H_COMP_7,5.0,43.0,52.0,21304,25,30
AK,Alaska,Pacific,2016-07-01,H_HSP_RATING,7.0,24.0,69.0,21304,25,30
